0.02916362 	0.07471229 	-0.02832160 	0.04682778 	-0.16732806 	0.31835039 	0.36894352 	0.63248488 	0.71326556 	0.33452057 	
0.01863426 	-0.00215930 	-0.02614801 	0.03289626 	0.23780642 	0.04498115 	0.22973261 	0.73170637 	0.71512077 	0.22596274 	
0.01347696 	-0.00090207 	-0.01526659 	0.04099521 	-0.20694104 	-0.18356871 	-0.01555643 	0.47185322 	0.75957004 	-0.03965499 	
0.00656056 	-0.00024684 	0.00367227 	0.10213353 	-0.29826009 	-0.33193716 	-0.37799236 	0.06036571 	0.75551548 	-0.35970031 	
-0.00030330 	-0.01766467 	0.00869426 	0.08183976 	-0.20769838 	-0.18144306 	-0.10978165 	0.00891876 	0.48713227 	-0.35153493 	
-0.00601564 	-0.02179162 	0.01132084 	0.06457753 	-0.14528303 	-0.00180307 	-0.27612646 	-0.09965469 	0.48465565 	-0.17626053 	
-0.01080523 	-0.02134413 	0.01559844 	0.05009520 	-0.05511136 	0.14825981 	-0.42616332 	-0.23354246 	0.46498953 	-0.03337451 	
-0.01483844 	-0.01806502 	0.02057069 	0.03834724 	0.03097523 	0.27218537 	-0.54774298 	-0.36962680 	0.43266229 	0.06951763 	
-0.01823230 	-0.01332810 	0.02559384 	0.02911019 	0.10208316 	0.37399789 	-0.64125303 	-0.49286828 	0.38871070 	0.13547047 	
-0.02106701 	-0.00809882 	0.03028014 	0.02201470 	0.15680004 	0.45671996 	-0.71039394 	-0.59621110 	0.33399543 	0.17129096 	
-0.02339860 	-0.00301646 	0.03441635 	0.01665701 	0.19675504 	0.52247023 	-0.75902018 	-0.67718621 	0.27011083 	0.18361875 	
-0.02526583 	0.00152664 	0.03787205 	0.01265294 	0.22405362 	0.57285712 	-0.79079355 	-0.73583926 	0.19928598 	0.17846289 	
-0.02669521 	0.00528276 	0.04055783 	0.00963154 	0.24054680 	0.60916826 	-0.80835683 	-0.77298428 	0.12378477 	0.16079483 	
-0.02770500 	0.00810592 	0.04242079 	0.00726674 	0.24771513 	0.63237875 	-0.81370696 	-0.78984091 	0.04587080 	0.13454787 	
-0.02830656 	0.00989576 	0.04341683 	0.00526686 	0.24688077 	0.64340534 	-0.80852282 	-0.78782895 	-0.03225151 	0.10317021 	
-0.02850638 	0.01061525 	0.04352987 	0.00336026 	0.23884256 	0.64292122 	-0.79382101 	-0.76851778 	-0.10860597 	0.06939330 	
-0.02830679 	0.01025542 	0.04275524 	0.00130644 	0.22421139 	0.63154360 	-0.77044264 	-0.73341384 	-0.18124291 	0.03553739 	
-0.02770499 	0.00882518 	0.04109261 	-0.00113634 	0.20345011 	0.60981348 	-0.73888739 	-0.68413239 	-0.24823123 	0.00363981 	
-0.02669508 	0.00637902 	0.03857715 	-0.00417902 	0.17678516 	0.57806906 	-0.69949516 	-0.62241041 	-0.30777337 	-0.02474335 	
-0.02526584 	0.00301453 	0.03525092 	-0.00804937 	0.14420811 	0.53664893 	-0.65226850 	-0.55020257 	-0.35800940 	-0.04816100 	
